type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0,-0.003524698,-0.005196499,-0.008998433,0.0067797117,0.0029762285,0.00050422124,-0.008834994,-0.0038485855,-0.008243473,0.0015994485,0.0024519449,0.0037947726,-0.0036123975,-0.0031120721,-0.002150519,-0.007075268,0.0017207112,0.006460171,-0.007607249,-0.0024570231,-0.002239544,0.002267673,-0.004611665,0.0017403503,0.00416451,-0.0061173826,-0.006444094,-0.007947683,0.0042324746,-0.0077382266,0.0048424895,0.005696529,-0.005042807,-0.0031243477,-0.00068210874,0.0016713555,-0.001560583,-0.00678463,-0.002689714,0.0005399619,-0.0016979252,-0.0055372943,0.0034164027,-0.006865497,0.002449436,-0.00415625,0.0014061267,-0.001165662,0.0040518115,-0.006374108,-0.0014787279,0.00047852512,-0.004844438,-0.0058180722,-0.0019048913,0.0070701684,-0.0004914002,0.0033111512,-0.00469751,0.0068232846,0.0021545968,0.007258839,0.0029596789,-0.0025139465,0.0018412954,-0.0027266433,0.005288971,0.0019346206,-0.0013434985,-0.0050745416,-0.0065558697,-0.0006985368,-0.007127073,-0.007763343,-0.005604283,0.0018848779,-0.006361303,-0.0062059453,0.0025257904,0.0014566671,0.006678622,0.0043302,-0.0076498985,-0.0005587426,0.0060034404,0.0021133353,0.0025161481,-0.00399031,0.0044654245,0.001580358,-0.0055169575,0.005623577,-0.008042021,-0.00628249,-0.0035878352,0.007240923,0.0025194432,-0.0014489,0.0072938153,0.0022128315,-0.004383866,-0.001958747,-0.005128407,0.0027120828,-0.0060100798,-0.0016842127,-0.0010853556,0.0051006004,0.005025336,0.0027682008,-0.00028031992,-0.0042970525,-0.0010926777,-0.004067994,0.0075390385,-0.0069108014,-0.008037814,-0.000591006,0.0029574,0.0073198304,0.0075095003,0.0062958193,-0.004982174,0.006801395,-0.006963212,0.0007094149,-0.0048564477,-0.0003905713
1,0.0022359507,-0.0062395777,0.0026420953,0.0010253607,-0.00033626799,0.004965846,-0.0039314046,-0.0012658994,0.00050112547,0.0023399324,-0.0066373167,-0.0040784036,0.005982931,0.00047935703,0.0030182227,-0.0073998724,-0.0014594537,0.0012444602,0.0019288737,0.0069351955,0.00079925836,-0.0034868943,-0.0026663125,0.0073706205,0.005657088,-0.006686611,-0.0028566436,0.00431811,0.00085378636,0.006578287,-0.0043649785,-0.0023128612,0.006595701,0.00446336,0.0069857966,-0.002277228,0.001517423,-0.0055928044,-0.004552206,-0.0050697085,-0.0064968257,-0.0017422981,0.0029786467,-0.0013162378,0.0025865035,0.0037262558,0.006278205,0.0018987037,0.0061509507,-0.003230651,-0.0035017577,-0.0006573449,0.004799798,0.0034162807,-0.0067293276,-0.0022244016,-0.00592163,0.0072470787,-0.0016721971,-0.00013211319,0.0065671154,0.0014581754,-0.005914356,0.0055831927,0.0036943946,0.0064667785,-0.0027691736,0.003629436,0.003826019,-0.0036046058,0.0016412586,0.0042393385,-0.0062483563,-0.007448602,0.006850596,-0.003276599,0.0068837255,-0.0020244324,0.007993409,-0.004580066,0.0026015195,0.003665002,-0.006894787,0.0040460634,-0.0052469047,-0.0028251612,0.003539469,0.007359728,-0.0024928271,-0.0021924032,0.000376906,-0.0002490838,-0.007853186,-0.006122338,0.0047152555,0.0054717734,-0.0036117067,0.0025047117,-0.0006888296,0.0028795856,-0.0050006397,0.002573179,-0.0040645497,-0.005212197,0.0064186202,-0.0062121763,-0.002345748,0.0031454917,-0.006727667,-0.0037371763,0.0006167765,-0.004845126,0.0071824742,0.007178716,0.005912115,0.0022038606,-0.004006669,-0.00037969337,-0.0015272147,0.0053056795,-0.0051231114,-0.0061581004,-0.0074821133,-0.006324395,-0.00485422,-0.0018178022,-0.0017075873,0.0050614327
10,0.0039646775,0.0039039077,6.4777734e-05,0.001986089,0.0034222142,0.0066168243,0.002504294,0.0017371124,-0.0017057247,0.0045983437,0.005916193,0.0075414125,0.005225087,0.0027790084,-0.007188228,0.0025545983,-0.0015013876,0.0019719745,0.0048093563,-0.0010077846,-0.006361816,-0.0013056917,-0.0046202345,-0.002934316,-0.005100481,0.003990374,0.0006394629,-7.438153e-05,-0.0031845283,0.007348485,0.00093304826,-0.0015082649,-0.0071289437,0.0027625335,-0.0052057025,-0.0026753861,-0.0072837546,0.0013781885,0.006211727,0.003971072,-0.0034092707,-0.00090920617,0.007976335,-0.005147931,-0.0027530058,0.005544522,0.003108093,0.007307272,-0.0010657086,-0.0042401864,6.144695e-05,0.0074743116,0.00270837,-0.0039706966,-0.0009995594,-0.0070671295,0.005850172,0.007004885,0.0031880112,-0.0037852994,0.0051409826,0.0015575683,0.0022020382,0.00579675,-0.0034528065,0.005620063,0.001415103,0.008163558,0.0003520163,0.0062168883,-0.0019050203,-0.003116838,0.0016704199,-0.0074206516,-0.0011007837,0.00078416715,-0.0002641834,0.004019451,0.00017002583,-0.00066212984,-0.005137035,-0.0041335025,-0.00016226072,-0.0023528484,-0.0016169451,0.0045006196,-0.0036370764,0.004908083,-0.0033430252,-0.005029113,-0.00551856,0.003734299,-0.0021374123,0.0066719763,-0.0050827777,0.003384946,-0.00047337578,0.0046879803,-7.11e-05,-0.0027752896,-0.007340145,0.005141185,-0.006216789,-0.002254196,0.0013012103,0.0069639003,-0.0028525367,-0.0012942126,0.003023363,0.005151097,-0.00219914,-0.004245105,-0.0028153553,0.005482245,-0.002683791,-0.005142671,-0.0050987476,-0.0022005169,0.006081357,0.00070570287,0.007085016,-0.0042743287,0.0022580444,0.007513166,-0.006771137,-0.00084699545,-0.0063241124,0.0057803304
100,-0.0012989915,0.0047484813,-0.00536962,0.0026376485,-0.0029284726,-0.0070704552,-0.003851746,-0.00029674429,-0.0072405003,0.00065627607,-0.003956524,0.0045316615,-0.003533323,0.0071936427,0.001741142,-0.0017008241,-0.0050064013,-0.006094489,-0.003747915,-0.00066899805,-0.00674657,-0.0028134426,-0.0025668573,0.007026538,-0.001256645,0.0039650192,-0.00134124,-0.0014875305,0.004701321,0.005238608,0.0013492844,0.004233134,-0.0056708404,0.004399742,-0.0006519795,0.004457623,-0.0027917759,0.0010869415,0.0038749962,-0.006726836,-0.0034113836,0.0033687619,0.0006453124,0.0006065858,-0.0016500865,0.004984691,0.007454526,0.0073070168,-0.0023560924,0.0075761788,0.0026189326,0.0050529996,-0.0015899384,-0.0037026436,0.003331709,0.0014520166,-0.007873774,0.004619986,-0.005275767,-0.007413582,-0.007738179,0.0031738747,0.00700636,-0.0050970064,-9.6495496e-05,0.00091160263,0.0021969033,-0.0075145187,0.001988408,0.0054039843,-0.0018540592,-0.0043052905,0.006323757,-0.003917373,0.00071736955,0.0034148372,0.0037249,-0.0053520077,-0.0005210772,0.0051128976,0.0020059284,0.0036233529,0.0045750737,0.0060113724,0.0036060761,-0.0027041957,0.006377413,-0.0035870716,-0.0007956249,-0.0013365538,-0.0003631275,0.007575558,-0.00011047927,-0.0067188297,-0.0011877783,-0.0076032667,-0.0029636172,0.0014141261,-0.0026018806,-0.00571753,0.0027080874,-0.005588981,-0.0011034918,-0.004616059,-0.0068458477,0.006138205,0.0017434801,-0.005438834,0.0035768675,-0.0045770826,-0.0009473069,-0.0006527542,-0.006952321,0.005861203,-0.0024434186,-0.0012597047,-0.0031495034,-0.0054369383,-0.0012224906,0.006581916,0.004668718,0.0046081077,-0.0007475857,0.000501927,-0.006593832,4.759486e-05,-0.0047027296,0.0064161518
101,0.0058434033,-0.0052758786,-0.0030054457,0.0027081678,-0.0034115526,0.0071088932,0.0021382787,0.003887646,0.002641786,-0.0063393093,-0.0050149187,-0.00034659723,-0.0034188943,-0.006606836,-0.006500378,-0.0048933034,-0.0064202086,-0.0019966175,0.0050930297,-0.004257205,0.0045572235,0.0059977383,0.0065643876,0.0049049747,0.001023319,-0.003076554,-0.0014140604,-3.986711e-05,-0.0013899705,-0.0073511414,0.0013569167,-0.005292403,0.0024924804,0.003212643,0.0048744585,-0.0044786343,-0.00074011285,-4.9915798e-05,0.0033828812,0.0032245747,0.002244696,-0.006526647,-4.4545224e-05,-0.007045526,-0.0047413306,0.0060726665,0.0063746334,-0.0033799584,0.007353566,-0.0022333816,-0.006192551,0.0041163596,0.002596976,-0.00019769682,0.004837113,-0.0004070228,0.0037043118,0.005020601,-0.0055153687,-0.0017758239,-0.0051685562,-0.003577609,0.004357956,-2.0361767e-07,0.00064003305,-0.005885164,0.0003030575,0.006255601,0.0044275583,0.00023573832,0.004225395,0.004477799,-0.007834581,0.0052079875,-0.0060166437,-0.0058177523,-0.003349688,0.00101365,-0.0021215058,-0.00021998455,0.0009016484,-0.00215043,-0.0017490882,-0.0057082423,-0.0038442942,-0.0037924724,-0.002948118,0.0032349583,-0.0084909005,-0.0041282484,-0.0020745422,-0.0067579225,-0.0051432005,0.0065442994,-0.004015028,-0.0047972864,-0.0029348005,0.0046616243,0.007545799,-0.0020766307,0.005152445,0.006695787,-0.00801705,0.0057648285,0.005453643,0.00016091477,0.0026198083,-0.0044974345,0.006465153,-0.0071210503,0.006714425,-0.0042287353,0.004150096,-0.004475498,0.008690908,0.0061128936,-0.0061576385,-0.003313103,0.0027112202,0.0012548874,-0.0016396923,0.0063898675,0.003760886,-0.0048306882,0.0028155784,0.006148039,0.0069322377,0.00315714
102,0.003760225,0.0002183633,-0.0070340405,0.0010356974,-0.0035103161,-0.005083051,-0.0024096426,-0.0013161525,0.0063396315,0.0013038171,-0.004833346,-0.004021509,0.004371535,-0.0018864049,0.007890456,0.005206388,-5.1931398e-05,-0.0016512445,-0.0066235443,0.0033230549,0.0007391044,0.007872207,-0.0014806745,0.0035354875,-0.002393319,0.0052819867,0.0056978874,0.004591638,-0.0013390711,-0.0029754343,0.003844929,-0.0053326893,0.00058285776,0.0071083703,0.003719088,0.007834172,0.0015844223,-0.0003536863,0.0024169555,0.0044379835,-0.0020299116,-0.00021500015,0.004404962,0.0010855965,-0.0055510052,0.004960109,-0.0025749246,0.0042006634,-0.007629695,0.0023361088,-0.0027387564,0.005147242,-0.0043131015,-0.007664706,0.0052863625,-0.0075129196,0.005061389,-0.0042318166,-0.0042996095,0.0072038607,0.0054404605,0.00462428,-0.004636942,-0.0024222813,-0.0018705725,0.004481865,0.007914664,-0.0032168352,-0.0020282748,-0.006747973,0.006143585,0.00020752223,-0.0062385197,-0.0058512553,-0.0021662535,0.0026282805,-0.0049005817,0.0025207181,-0.005567637,-0.0025515696,-0.0053091845,-0.0017081707,0.0051696245,-0.005551838,0.00192361,-0.00043506027,-0.0026654846,0.006282415,0.0066463314,-0.006735069,0.0067549516,0.0029975458,-0.0024671112,0.007481243,0.006127348,0.0025488543,9.628495e-05,-0.0039777947,0.003340958,-0.004273722,0.005203785,-0.003055829,0.003119923,-0.0046794284,-0.0008880051,0.0010975074,-0.000118904834,0.0036490103,-0.0037030994,0.0060200156,0.004505159,-0.00532156,-0.0042769103,0.0070239063,0.0005338944,-0.00403898,-0.004101245,-0.004788813,0.00023662139,0.0009656434,0.0055265813,-0.006682179,0.007024038,0.0056638946,-0.00068503444,-0.0024154466,0.0074089207,0.0050525423
103,0.00388082,0.004652363,-0.0086601665,0.0044410266,-0.002438532,-0.006050882,-0.004712194,0.006060656,0.0060869223,0.0056327847,-0.00178073,-0.002093475,0.0013733882,0.0042858087,0.0066262614,-0.0020205127,0.0015244794,0.002272762,0.0014052377,0.0050361385,0.005676054,-0.0015959496,-0.0070409686,0.0071256952,-0.0048960038,-0.0025039949,0.0065627857,0.000792157,0.0069274595,-0.0036371963,0.008213062,0.004604793,-0.0023236184,-0.0031249353,0.0034298012,-0.0016594526,-0.0047398875,0.0039586434,-0.005862927,-0.0011663275,-0.0025097996,0.00035940387,0.008020018,-0.0011693084,0.005475992,-0.004712385,-0.0055635865,0.0012426077,-0.00018998417,-0.0041540633,0.0048198667,0.0032149071,0.0074364967,0.002151393,-0.0077681746,0.0033603031,0.004384297,0.002216203,-0.0072664144,0.0041116253,-0.0069752755,-0.006272826,0.0003658886,0.004324812,-0.0058957674,0.005234898,-0.0016004128,0.0015815358,0.00046946396,-0.0051210895,0.0011029383,-0.0011614179,-0.003462712,-0.0007785683,-0.006645323,0.0022953968,0.0007646383,0.005868884,0.0043138093,0.0028148517,-0.005833566,0.0075079966,-0.0032584765,-0.0072677936,-0.005837106,-0.0042016325,0.001833273,0.0046930276,-0.003656991,-0.0033963106,0.0048011695,0.00088669814,0.003840029,0.00024451577,-0.007044884,0.0051423507,0.0018941141,-0.0002868285,0.0006365253,-0.0056659905,-0.0025531256,-0.00684918,-0.006869514,-0.0050348626,-0.007275714,0.0039606327,0.0050482135,0.0043097516,-0.00031124277,0.0062491805,-0.002723592,-0.003896859,-0.0034813883,0.0036196234,0.007657578,0.0056836423,0.0042732544,0.003924902,0.0024055277,-0.0067366315,0.0049704164,0.00575041,-0.0037513378,0.005910754,-0.0013539696,0.004973956,0.008184063,-0.0031313347
104,-0.001297237,0.0049044793,0.000996426,-0.0068723797,0.004054636,-0.0022249252,-0.008522503,-0.002810973,-0.004310624,0.006576478,0.0026330457,-0.0021575764,-0.0019411978,-0.0059073507,-0.0028592946,0.0059212684,-0.00735755,0.006137609,0.004388112,-0.0069195703,0.0022962298,-0.007177569,0.002227923,-0.0063856547,0.0062564597,-0.00055619696,0.0061728293,0.004832203,0.0074573588,-0.0035860122,-0.0013777935,-0.0010031344,-0.0035037992,-7.368874e-05,-0.0010746934,0.0010266709,0.0051885517,0.006755636,-0.003658,0.0067075584,0.0058390987,-0.006443124,8.21221e-05,-0.0066817403,0.004756398,0.0025070475,-0.0027165858,0.005599234,-0.0060618236,0.0062279054,-0.004809932,0.0025791181,0.00754956,0.007100309,-0.0020514682,0.00053501903,-0.0078012124,0.0024578925,-0.0019670306,-0.008141742,-0.0040431647,0.0045241085,-0.002950072,-0.0055124024,-0.0025168085,-0.001082655,-0.0037544265,-0.006213687,-0.0011030902,0.0012518179,0.00017661991,0.0050628553,-0.005156945,0.005414001,0.0059367265,0.001432235,-0.008997374,-0.0035164636,-0.0045351344,0.0065158023,0.007015146,-0.0010742508,0.004263214,-0.0038530047,-0.0029872234,0.0032043818,0.0030063735,0.0005725148,0.0009149334,0.007607367,0.0067903576,-0.0020424814,-0.0044678496,0.0016963725,0.0027733333,-0.002999371,0.0075244606,0.0071464865,0.005000333,0.00023269639,-0.0075739226,0.0009773878,-0.007547734,-0.0028999252,-0.0015705557,-0.006970536,0.0065759537,-0.0040893415,-0.0059848386,0.0057316744,0.006918806,-0.00038784818,0.0066454564,0.0016690136,-0.0041947127,-0.0024063813,-0.0013163595,0.0012328104,-0.007325652,-0.003782257,-0.00094473804,0.008545948,-0.00073166745,0.004307571,0.002742562,-0.0020915999,-0.0042459685,-0.0068268566
105,-0.004426357,-0.0048874645,-0.005163914,-0.00049788796,0.0010780359,-0.004774726,-0.003277023,0.0032766573,-0.007428128,-0.0056246673,-0.004462153,0.006619699,-2.2102344e-05,-0.0075820475,-0.0023109175,0.0054939594,0.0036524462,-0.0053290725,-0.003649913,-0.0013725344,0.007011712,-0.0037262419,0.004119614,-0.0044445484,0.0027200049,-0.0016766747,0.007356258,-0.0056215334,0.0075095915,-0.0004334146,0.0075531346,0.0073874993,0.00054344424,-0.0042313244,-0.0012517391,-0.007248638,-0.001202726,0.006696747,0.0005852296,-0.004817788,0.0048061386,0.0021037757,-0.004757475,-0.0038918434,0.0010920481,0.0057558795,-0.0036099206,0.0038357775,0.0021166976,0.007253799,-0.0020081922,-0.0019020815,-0.0073388866,0.0025373865,-0.0033524563,0.0018773704,-0.0030028394,0.0074959053,-0.0051518925,-0.006873541,-0.0036872048,0.001678468,-0.0021057148,-0.0037329427,0.0054519833,0.004022028,0.0074047334,0.005484315,0.0076602492,-0.0016084352,0.0026760148,-0.0065894406,0.0029551242,-0.0055215918,-0.004591031,0.0019174948,-0.0041821855,-0.0056355875,0.0068594865,0.0013681187,0.0008985075,-0.0013574202,-0.006736265,0.002111624,-0.0076185153,-0.0021860492,-0.0021802231,-0.00049401505,-0.002315274,-0.004943435,0.004524075,-0.0035803397,0.0046048006,-0.0076103043,-0.0074531655,0.0068091652,-0.0033999167,-0.0027022513,-0.0026503894,-0.0027907274,-0.003116727,-0.005609952,0.0031756852,0.002418203,-0.0033091875,0.0059920973,0.0033073432,0.00684333,-0.0061153383,-0.000800814,0.0019568882,-0.0077308514,-0.007592583,-0.0048194933,-0.0058696857,-0.0053784135,5.0718198e-05,0.0065762466,0.0066779247,0.0064152484,0.0013267784,0.0072957803,-0.005085348,0.003569888,0.0024137017,-0.002077052,0.0013642801,-0.0016239332
106,-0.00021029527,-0.0072767516,-0.005616576,0.0033308566,-0.00556251,-0.006149433,0.0054226355,-0.0036779623,-0.006080794,0.0075103203,0.00021619508,-0.0022987789,-0.004807642,0.0065182922,-0.0023038725,0.0031631575,0.001362517,0.0031315559,0.0012935036,-0.0062341304,0.0068264566,0.0031248285,-0.0011837918,0.0026135244,0.0064237234,0.0038451506,0.0029232872,-0.0049005826,-0.005101644,0.0027104223,0.0055254675,0.003286343,-0.005990706,-0.001280179,0.0057705957,0.004553084,-0.0009196029,0.0016117909,0.0012036988,0.0042122095,-0.0024024106,0.0016676652,-0.0064669945,-0.0017195333,0.003158654,-0.006320372,-0.003667623,-0.0015311735,-0.00096649653,0.001212967,-0.004315059,0.0014879361,-0.0046345172,-0.0031464065,0.0002051522,-0.0054882662,0.0034528205,-0.005179994,0.004446147,-0.007577858,-0.0048827394,-0.0015684731,0.0054873577,0.0068523474,0.003688562,-0.0026145908,-0.0029766012,-0.0027402034,0.0017427912,-0.0026459012,0.0005624986,0.0005483615,0.0014525579,0.0015420126,-0.0049243113,0.0060831467,-0.008136912,0.0032406733,-0.00045760523,0.007463272,0.00047384072,0.000861868,-0.003075166,0.0003173558,0.0054993597,-0.0029235405,0.0077239536,0.0010705143,-0.0032120622,-0.0066536986,-0.005201115,0.0062148045,-0.005131599,-0.0038245637,0.0024079941,0.003234406,0.003883721,0.0031538408,-0.0063802125,0.0066783535,0.0022725097,0.0030358096,-0.006626979,-0.0010607375,-0.00034662936,-0.0069351355,0.00068754895,-0.0011127362,-0.003460138,0.0069400207,0.0036423346,0.0034729128,0.0033798104,-0.0018675181,0.0030060227,0.0032439572,0.007055727,0.0030794616,-0.005627202,0.008629896,0.0057217753,-0.0019360724,0.004119221,-0.0029626,0.0060626613,0.0066731274,-0.0041061286,0.0051016235
107,0.0067425813,0.00012798407,4.0266288e-05,0.00025942567,-0.005454209,0.0050577894,-0.00035894255,0.00037671396,-0.005570878,-0.005157546,-0.005316043,-0.0025412873,0.0042592324,0.000100389865,0.0038002825,0.0035845279,0.0017907993,0.0046576774,0.0020026,-0.005753352,0.001165716,-0.00079058437,-0.0037371407,-0.006848461,-0.00020544625,-0.0007004312,-0.0015237196,-0.0019475641,-0.0068938583,-0.0071396953,-0.005782744,-0.0031101934,0.0046123113,0.0073348694,0.004462827,-0.0023371077,-0.00390017,-0.006208817,0.00045607332,0.0060067982,-0.004397884,-0.006010237,-0.0033706767,0.005188121,0.00044772553,-0.001238814,0.003927271,0.0013302452,-0.0031368039,-0.0039672167,0.0034790696,0.0012923378,0.0014880659,-0.0032747127,-0.0032886676,0.004827252,-0.007113995,-0.0037965449,0.0054960293,-0.0023681696,0.0028535337,5.0081017e-05,6.3090614e-05,-0.005165261,0.003003287,-0.006653379,0.006602713,-0.005694642,0.0064384066,0.0066322284,-0.0072777006,0.0008991975,0.0025441768,-0.0019191317,-0.007084123,-0.0019961956,-0.0061048814,0.00167324,0.0065840418,-0.00081656844,-0.0044329097,0.0068760384,0.004592779,0.0023963458,0.005659922,-0.0044051018,0.0063804816,-0.0035227272,-0.0034172242,0.0021258483,0.0035074886,0.0025940973,0.0062281634,-0.007582875,-0.007216216,0.0016385529,0.0044048624,0.0018419989,-0.0044479817,0.0019043119,0.0067022154,0.006199869,0.0025860695,0.004384338,0.001787046,0.003489814,-0.0005445321,-0.00046188678,0.0054733427,0.00038383383,-0.0032806906,0.007004728,-0.0059412816,0.00089744694,0.0019129958,0.00042761874,0.006599298,-0.0009733815,-0.005001258,0.002633392,0.00505945,0.007836422,-0.00074006943,-0.0011026852,0.0040860544,0.0032053625,0.0055198404,0.0014444138
108,0.007720008,0.00034987708,0.0040619504,-0.0045622564,0.0034454998,-0.0025612784,-0.0038794016,-0.007601625,-0.0038174465,-0.002236616,-0.0024272178,-0.0072648907,-0.0027572825,-0.0069513693,0.00016938018,0.0033683707,-0.0024666095,0.007000117,0.00073758146,0.0017674369,-0.004131411,0.0008120209,0.001108676,0.0060679335,0.0030234628,-0.0038815087,0.0017686551,-0.0027268108,-0.005312647,-0.0017832847,3.8026526e-05,0.0036280362,0.005389242,-0.00093392486,0.000778095,-0.0056974622,0.005370732,0.0072952257,0.0017979825,-0.006059228,-0.00562067,0.0068206657,-0.004599313,0.0029889503,0.0019173687,-0.005897094,-0.0015705529,0.0062949276,-0.0064935214,-0.0034526894,0.004670275,-0.005631331,0.0010183344,0.00022768325,-0.0025685509,0.00014264027,0.003408795,0.00041007414,0.0024808128,-0.003231442,-0.00043150413,-0.0013007207,0.0030450167,0.0071608378,-0.0045957193,-0.0016539019,0.0046175863,0.004052828,0.0047095898,-0.005943223,0.005935349,-0.006797812,-0.0069703194,-0.0034076814,-0.0017490252,0.0032065338,-0.0015035071,0.0030181708,-0.0021120138,-0.006669473,-0.0036975048,0.008188991,0.0015475639,0.0068772505,0.0018448606,-0.0071539385,-0.0013987081,0.0071621905,-0.002351207,0.0055234856,0.0004461638,-0.0062867543,-0.0039817323,-0.002422576,-0.0006310875,-0.0075976984,-0.0034653787,-0.0045281276,-0.0070745666,-0.0022463626,-0.0024479008,0.00438477,-0.0072907484,-0.0030924338,-0.008357107,0.0037216332,-0.0017045183,-0.0031485378,-0.0032991765,0.0010449808,0.0043734927,-0.0033831934,0.0020976744,-0.0013907186,-0.0070452383,0.005706712,0.005171448,0.0013430422,0.0048309057,-0.0030823082,0.0071474025,0.003995066,-0.0037413628,-0.0062722773,0.0004613176,-0.002710139,0.00580957,-0.006063556
